term_str,n,pos_max,pos_group,df,dfidf
tono,73,NNP,NN,11,62.76022838842229
shells,73,NN,NN,42,158.44875916367096
wrapped,73,VBD,VB,58,191.8017040297907
succession,73,NN,NN,51,178.11656081991381
engines,73,NNS,NN,36,143.8193493084015
wear,73,VB,VB,35,141.24683684057524
groups,73,NNS,NN,49,173.9596570454635
changes,73,NNS,NN,49,173.9596570454635
carriage,73,NN,NN,45,165.2874223655706
bungay,73,NNP,NN,11,62.76022838842229
convenient,73,NN,NN,52,180.15229484379898
ring,73,NN,NN,40,153.719153271533
gather,73,VB,VB,38,148.8452177028199
singularly,73,RB,RB,62,199.0640582099064
r,73,NN,NN,12,66.95933311145438
limit,73,NN,NN,40,153.719153271533
distinguish,73,VB,VB,56,188.02291225861268
inches,72,NNS,NN,56,188.02291225861268
strangely,72,RB,RB,59,193.65356876151696
nearest,72,JJS,JJ,57,189.92496401312394
bold,72,JJ,JJ,61,197.2843449358809
exposed,72,VBN,VB,65,204.2650423870702
aid,72,NN,NN,58,191.8017040297907
civilised,72,JJ,JJ,33,135.97692264146872
amid,72,IN,IN,64,202.55404330724403
november,72,NNP,NN,38,148.8452177028199
variety,72,NN,NN,47,169.68494952490838
possess,72,VB,VB,50,176.05253684504817
diminished,72,VBN,VB,62,199.0640582099064
frightful,72,JJ,JJ,56,188.02291225861268
excursion,72,NN,NN,55,186.09509672330654
employment,72,NN,NN,18,89.90967465420076
staircase,72,NN,NN,52,180.15229484379898
ventured,72,VBD,VB,66,205.9538452829375
whence,72,NN,NN,61,197.2843449358809
pestovitch,72,NNP,NN,1,9.164906926675688
containing,72,VBG,VB,62,199.0640582099064
differences,72,NNS,NN,20,96.85957663576652
gestures,72,NNS,NN,52,180.15229484379898
regret,71,NN,NN,63,200.82050120007358
compelled,71,VBN,VB,61,197.2843449358809
solitude,71,NN,NN,49,173.9596570454635
la,71,NNP,NN,35,141.24683684057524
expressed,71,VBD,VB,60,195.48097986403016
recognised,71,VBD,VB,49,173.9596570454635
pleased,71,JJ,JJ,54,184.14104892365984
season,71,NN,NN,53,182.1602830219619
intensity,71,NN,NN,60,195.48097986403016
attempted,71,VBD,VB,60,195.48097986403016
disaster,71,NN,NN,39,151.30068360472413
vertical,71,JJ,JJ,52,180.15229484379898
hang,71,VB,VB,46,167.50186864845904
damp,71,NN,NN,45,165.2874223655706
repeat,71,VB,VB,55,186.09509672330654
forgot,71,VBD,VB,53,182.1602830219619
religious,71,JJ,JJ,25,113.02626842252408
rivers,71,NNS,NN,51,178.11656081991381
joy,71,NN,NN,55,186.09509672330654
uneasy,71,JJ,JJ,55,186.09509672330654
dying,71,VBG,VB,47,169.68494952490838
losing,71,VBG,VB,56,188.02291225861268
passes,71,VBZ,VB,44,163.0409135536892
ascent,71,NN,NN,48,171.83733244581754
hesitation,71,NN,NN,61,197.2843449358809
sails,71,NNS,NN,43,160.76161339486438
thermometer,71,NN,NN,49,173.9596570454635
exploration,71,NN,NN,46,167.50186864845904
canal,71,NN,NN,36,143.8193493084015
wimblehurst,71,NNP,NN,10,58.42978831788326
completed,70,VBN,VB,61,197.2843449358809
supported,70,VBD,VB,59,193.65356876151696
cars,70,NNS,NN,25,113.02626842252408
detail,70,NN,NN,52,180.15229484379898
suspended,70,VBN,VB,61,197.2843449358809
rail,70,NN,NN,25,113.02626842252408
marston,70,NNP,NN,14,75.00572806465317
curve,70,NN,NN,44,163.0409135536892
bones,70,NNS,NN,46,167.50186864845904
attached,70,VBN,VB,59,193.65356876151696
destined,70,VBN,VB,65,204.2650423870702
glow,70,NN,NN,47,169.68494952490838
local,70,JJ,JJ,23,106.75093432422952
follows,70,VBZ,VB,48,171.83733244581754
original,70,JJ,JJ,38,148.8452177028199
lantern,70,NN,NN,38,148.8452177028199
emotions,70,NNS,NN,37,146.35178175872932
v,70,NN,NN,22,103.52045677684458
beer,70,NN,NN,30,127.74048993201507
reasoning,70,VBG,VB,40,153.719153271533
boots,70,NNS,NN,43,160.76161339486438
compared,70,VBN,VB,61,197.2843449358809
refused,70,VBD,VB,53,182.1602830219619
hunt,70,VB,VB,43,160.76161339486438
ray,70,NNP,NN,38,148.8452177028199
abyss,70,NN,NN,50,176.05253684504817
aronnax,70,NNP,NN,31,130.53202910495318
nineteenth,70,JJ,JJ,33,135.97692264146872
encounter,69,NN,NN,47,169.68494952490838
suffer,69,VB,VB,47,169.68494952490838
fantastic,69,JJ,JJ,53,182.1602830219619
beard,69,NN,NN,34,138.63309890446186
crept,69,VBD,VB,55,186.09509672330654
claim,69,NN,NN,34,138.63309890446186
vapor,69,NN,NN,46,167.50186864845904
build,69,VB,VB,48,171.83733244581754
demand,69,NN,NN,39,151.30068360472413
haired,69,VBD,VB,23,106.75093432422952
traffic,69,NN,NN,31,130.53202910495318
threatened,69,VBD,VB,58,191.8017040297907
separate,69,JJ,JJ,53,182.1602830219619
branch,69,NN,NN,45,165.2874223655706
endless,69,JJ,JJ,36,143.8193493084015
court,69,NN,NN,32,133.277021653622
illustration,69,NNP,NN,47,169.68494952490838
rejoined,69,VBD,VB,58,191.8017040297907
reserved,69,VBN,VB,58,191.8017040297907
manifest,69,JJS,JJ,42,158.44875916367096
decidedly,69,RB,RB,45,165.2874223655706
wandering,69,VBG,VB,53,182.1602830219619
zenith,69,NN,NN,40,153.719153271533
attracted,69,VBN,VB,61,197.2843449358809
electricity,69,NN,NN,41,156.10155180436178
empire,69,NNP,NN,40,153.719153271533
offices,69,NNS,NN,29,124.90085201489535
advancing,69,VBG,VB,55,186.09509672330654
foolish,69,JJ,JJ,39,151.30068360472413
ascertain,69,VB,VB,56,188.02291225861268
concealed,69,VBN,VB,57,189.92496401312394
heap,69,NN,NN,53,182.1602830219619
blew,69,VBD,VB,56,188.02291225861268
twisted,69,VBD,VB,53,182.1602830219619
million,69,CD,CD,44,163.0409135536892
attentively,69,RB,RB,61,197.2843449358809
playing,69,VBG,VB,52,180.15229484379898
mines,69,NNS,NN,35,141.24683684057524
thank,69,NN,NN,50,176.05253684504817
hence,68,NN,NN,52,180.15229484379898
prisoner,68,NN,NN,39,151.30068360472413
hesitate,68,VB,VB,56,188.02291225861268
suggestion,68,NN,NN,48,171.83733244581754
proceed,68,VB,VB,54,184.14104892365984
unfamiliar,68,JJ,JJ,33,135.97692264146872
services,68,NNS,NN,40,153.719153271533
roar,68,NN,NN,47,169.68494952490838
ascending,68,VBG,VB,51,178.11656081991381
fortunately,68,RB,RB,62,199.0640582099064
firing,68,VBG,VB,41,156.10155180436178
travelling,68,VBG,VB,46,167.50186864845904
husband,68,NN,NN,33,135.97692264146872
hurrying,68,VBG,VB,49,173.9596570454635
germans,68,NNPS,NN,15,78.87024496600753
methods,68,NNS,NN,30,127.74048993201507
hurry,68,NN,NN,58,191.8017040297907
arrangements,68,NNS,NN,47,169.68494952490838
farm,68,NN,NN,28,122.01145612930634
asking,68,VBG,VB,58,191.8017040297907
loved,68,VBD,VB,48,171.83733244581754
timascheff,68,NNP,NN,29,124.90085201489535
trains,68,NNS,NN,38,148.8452177028199
hemisphere,68,NN,NN,36,143.8193493084015
fancied,68,VBD,VB,60,195.48097986403016
frozen,68,JJ,JJ,38,148.8452177028199
breathing,67,NN,NN,52,180.15229484379898
disturbed,67,VBN,VB,57,189.92496401312394
tramp,67,NN,NN,16,82.638510826811
hungry,67,JJ,JJ,46,167.50186864845904
folly,67,NN,NN,48,171.83733244581754
hearts,67,NNS,NN,54,184.14104892365984
brief,67,JJ,JJ,52,180.15229484379898
attained,67,VBN,VB,47,169.68494952490838
weapon,67,NN,NN,45,165.2874223655706
vigorous,67,JJ,JJ,54,184.14104892365984
superior,67,JJ,JJ,46,167.50186864845904
dangers,67,NNS,NN,53,182.1602830219619
hide,67,VB,VB,55,186.09509672330654
classes,67,NNS,NN,23,106.75093432422952
permit,67,VB,VB,51,178.11656081991381
distinct,67,JJ,JJ,49,173.9596570454635
lightning,67,NN,NN,41,156.10155180436178
cool,67,NN,NN,56,188.02291225861268
described,67,VBN,VB,61,197.2843449358809
considerably,67,RB,RB,54,184.14104892365984
bringing,67,VBG,VB,58,191.8017040297907
mounted,67,VBD,VB,53,182.1602830219619
establish,67,VB,VB,51,178.11656081991381
join,67,VB,VB,54,184.14104892365984
d,67,NN,NN,11,62.76022838842229
leaning,67,VBG,VB,55,186.09509672330654
smash,67,NN,NN,38,148.8452177028199
glittering,67,VBG,VB,48,171.83733244581754
delighted,67,VBN,VB,55,186.09509672330654
doesnt,67,NN,NN,47,169.68494952490838
roused,67,VBD,VB,43,160.76161339486438
pirates,66,NNS,NN,26,116.07614742189949
laugh,66,NN,NN,51,178.11656081991381
arrangement,66,NN,NN,47,169.68494952490838
wake,66,VB,VB,41,156.10155180436178
triumph,66,NN,NN,39,151.30068360472413
july,66,NNP,NN,35,141.24683684057524
express,66,VB,VB,56,188.02291225861268
novel,66,JJ,JJ,48,171.83733244581754
impressions,66,NNS,NN,44,163.0409135536892
logic,66,NN,NN,22,103.52045677684458
dreadful,66,JJ,JJ,47,169.68494952490838
hurrah,66,NN,NN,36,143.8193493084015
counted,66,VBN,VB,58,191.8017040297907
revealed,66,VBD,VB,54,184.14104892365984
feelings,66,NNS,NN,45,165.2874223655706
fat,66,JJ,JJ,39,151.30068360472413
ugly,66,RB,RB,38,148.8452177028199
awake,66,NN,NN,48,171.83733244581754
stern,66,NN,NN,50,176.05253684504817
operations,66,NNS,NN,52,180.15229484379898
volume,66,NN,NN,50,176.05253684504817
yacht,66,NN,NN,35,141.24683684057524
turns,66,VBZ,VB,45,165.2874223655706
experienced,66,VBD,VB,54,184.14104892365984
buy,66,VB,VB,32,133.277021653622
wholly,66,RB,RB,44,163.0409135536892
gate,66,NN,NN,38,148.8452177028199
monsters,66,NNS,NN,36,143.8193493084015
someone,66,NN,NN,43,160.76161339486438
rolling,66,VBG,VB,51,178.11656081991381
paces,66,NNS,NN,46,167.50186864845904
resources,66,NNS,NN,47,169.68494952490838
informed,66,VBN,VB,54,184.14104892365984
gently,66,RB,RB,55,186.09509672330654
disposal,65,NN,NN,53,182.1602830219619
religion,65,NN,NN,21,100.22437958183548
stuck,65,VBD,VB,45,165.2874223655706
observatory,65,NNP,NN,37,146.35178175872932
reminded,65,VBD,VB,45,165.2874223655706
ascend,65,VB,VB,52,180.15229484379898
bars,65,NNS,NN,37,146.35178175872932
rage,65,NN,NN,58,191.8017040297907
artificial,65,JJ,JJ,36,143.8193493084015
cord,65,NN,NN,31,130.53202910495318
republic,65,NNP,NN,21,100.22437958183548
spirits,65,NNS,NN,50,176.05253684504817
fought,65,VBD,VB,38,148.8452177028199
utopias,65,NNP,NN,9,53.95483732710038
energetic,65,JJ,JJ,44,163.0409135536892
properly,65,RB,RB,49,173.9596570454635
dread,65,NN,NN,51,178.11656081991381
ballast,65,NN,NN,32,133.277021653622
franklin,65,NNP,NN,34,138.63309890446186
date,65,NN,NN,50,176.05253684504817
longitude,65,NN,NN,43,160.76161339486438
fog,65,NN,NN,37,146.35178175872932
detective,65,NN,NN,23,106.75093432422952
library,65,NN,NN,37,146.35178175872932
limited,65,JJ,JJ,42,158.44875916367096
truly,65,RB,RB,56,188.02291225861268
honor,65,NN,NN,52,180.15229484379898
gain,65,VB,VB,54,184.14104892365984
huts,65,NN,NN,46,167.50186864845904
prolonged,65,JJ,JJ,59,193.65356876151696
cone,65,NN,NN,32,133.277021653622
phenomena,65,NN,NN,47,169.68494952490838
hiding,65,VBG,VB,53,182.1602830219619
notwithstanding,65,VBG,VB,59,193.65356876151696
liked,64,VBD,VB,49,173.9596570454635
betrayed,64,VBD,VB,54,184.14104892365984
burnt,64,NN,NN,41,156.10155180436178
asiatic,64,NNP,NN,12,66.95933311145438
worlds,64,NN,NN,37,146.35178175872932
wheels,64,NNS,NN,35,141.24683684057524
wretched,64,JJ,JJ,46,167.50186864845904
fourth,64,JJ,JJ,50,176.05253684504817
hid,64,NN,NN,46,167.50186864845904
gardens,64,NNS,NN,24,109.91866622290875
specimens,64,NNS,NN,40,153.719153271533
explorers,64,NNS,NN,37,146.35178175872932
noon,64,NN,NN,47,169.68494952490838
receive,64,VB,VB,52,180.15229484379898
abundant,64,JJ,JJ,49,173.9596570454635
governor,64,NN,NN,39,151.30068360472413
amongst,64,IN,IN,44,163.0409135536892
halt,64,NN,NN,44,163.0409135536892
seventy,64,JJ,JJ,51,178.11656081991381
areas,64,NNS,NN,21,100.22437958183548
tobacco,64,NN,NN,35,141.24683684057524
fortunate,64,JJ,JJ,50,176.05253684504817
april,64,NNP,NN,33,135.97692264146872
plato,64,NNP,NN,14,75.00572806465317
youth,64,NN,NN,35,141.24683684057524
servants,64,NNS,NN,39,151.30068360472413
aloud,64,NN,NN,54,184.14104892365984
eagerly,64,RB,RB,58,191.8017040297907
occasionally,64,RB,RB,54,184.14104892365984
michel,64,NNP,NN,11,62.76022838842229
royal,64,NNP,NN,35,141.24683684057524
locked,64,VBN,VB,45,165.2874223655706
5,64,CD,CD,37,146.35178175872932
score,64,NN,NN,41,156.10155180436178
ewart,64,NNP,NN,8,49.3192554134055
clumsy,64,JJ,JJ,37,146.35178175872932
conceal,64,VB,VB,57,189.92496401312394
teddy,64,NNP,NN,9,53.95483732710038
bell,64,NN,NN,42,158.44875916367096
holsten,64,NNP,NN,5,34.21489415894163
throb,64,NN,NN,16,82.638510826811
official,64,JJ,JJ,25,113.02626842252408
complicated,64,VBN,VB,43,160.76161339486438
announced,63,VBD,VB,55,186.09509672330654
charming,63,VBG,VB,49,173.9596570454635
trip,63,NN,NN,42,158.44875916367096
detached,63,VBN,VB,50,176.05253684504817
suns,63,NN,NN,42,158.44875916367096
resistance,63,NN,NN,54,184.14104892365984
addition,63,NN,NN,47,169.68494952490838
berts,63,NNP,NN,11,62.76022838842229
chain,63,NN,NN,46,167.50186864845904
perpetual,63,JJ,JJ,47,169.68494952490838
hull,63,NN,NN,35,141.24683684057524
penetrate,63,VB,VB,56,188.02291225861268
newspapers,63,NNS,NN,40,153.719153271533
content,63,JJ,JJ,47,169.68494952490838
stopping,63,VBG,VB,52,180.15229484379898
shots,63,NNS,NN,35,141.24683684057524
murmured,63,VBD,VB,51,178.11656081991381
noted,63,VBD,VB,46,167.50186864845904
whale,63,NN,NN,23,106.75093432422952
phrase,63,NN,NN,38,148.8452177028199
affected,63,VBN,VB,51,178.11656081991381
tendency,63,NN,NN,38,148.8452177028199
forming,63,VBG,VB,55,186.09509672330654
agreeable,63,JJ,JJ,48,171.83733244581754
mistake,63,NN,NN,51,178.11656081991381
dining,63,NN,NN,42,158.44875916367096
ex,63,NN,NN,12,66.95933311145438
helped,63,VBD,VB,49,173.9596570454635
intervals,63,NNS,NN,58,191.8017040297907
tradition,62,NN,NN,27,119.07052446182992
columbiad,62,NNP,NN,25,113.02626842252408
chosen,62,VBN,VB,47,169.68494952490838
halted,62,VBD,VB,46,167.50186864845904
articles,62,NNS,NN,39,151.30068360472413
finish,62,VB,VB,50,176.05253684504817
popular,62,JJ,JJ,34,138.63309890446186
hearing,62,VBG,VB,56,188.02291225861268
centuries,62,NNS,NN,43,160.76161339486438
definite,62,JJ,JJ,38,148.8452177028199
vegetable,62,JJ,JJ,45,165.2874223655706
circumstance,62,NN,NN,57,189.92496401312394
smiling,62,VBG,VB,50,176.05253684504817
bag,62,NN,NN,38,148.8452177028199
origin,62,NN,NN,51,178.11656081991381
aint,62,VBZ,VB,23,106.75093432422952
earnest,62,NN,NN,45,165.2874223655706
formation,62,NN,NN,48,171.83733244581754
flowed,62,VBD,VB,48,171.83733244581754
hong,62,NNP,NN,14,75.00572806465317
insisted,62,VBD,VB,49,173.9596570454635
clad,62,NN,NN,40,153.719153271533
tempest,62,NN,NN,34,138.63309890446186
copper,62,NN,NN,44,163.0409135536892
latin,62,NNP,NN,25,113.02626842252408
minor,62,JJ,JJ,31,130.53202910495318
standard,62,NN,NN,30,127.74048993201507
dashed,62,VBN,VB,50,176.05253684504817
astonishing,62,JJ,JJ,48,171.83733244581754
experiments,62,NNS,NN,38,148.8452177028199
dragged,62,VBD,VB,53,182.1602830219619
doorway,62,NN,NN,39,151.30068360472413
yesterday,62,NN,NN,49,173.9596570454635
curiously,62,RB,RB,48,171.83733244581754
amazed,62,VBN,VB,44,163.0409135536892
leblanc,62,NNP,NN,2,16.329813853351375
inquiry,62,NN,NN,34,138.63309890446186
promised,62,VBD,VB,52,180.15229484379898
thence,62,NN,NN,51,178.11656081991381
match,62,NN,NN,31,130.53202910495318
fazenda,62,NN,NN,20,96.85957663576652
awoke,62,VBD,VB,58,191.8017040297907
throwing,62,VBG,VB,51,178.11656081991381
hollow,62,NN,NN,52,180.15229484379898
francis,62,NNP,NN,7,44.502864032326585
china,61,NNP,NN,36,143.8193493084015
disorder,61,NN,NN,42,158.44875916367096
temporary,61,JJ,JJ,40,153.719153271533
impatient,61,NN,NN,51,178.11656081991381
victim,61,NN,NN,42,158.44875916367096
plant,61,NN,NN,38,148.8452177028199
recalled,61,VBD,VB,47,169.68494952490838
mist,61,NN,NN,38,148.8452177028199
suffering,61,VBG,VB,44,163.0409135536892
occur,61,VB,VB,46,167.50186864845904
devotion,61,NN,NN,37,146.35178175872932
faithful,61,JJ,JJ,55,186.09509672330654
doubtful,61,JJ,JJ,44,163.0409135536892
kong,61,NNP,NN,14,75.00572806465317
bombay,61,NNP,NN,18,89.90967465420076
marks,61,NNS,NN,42,158.44875916367096
gentle,61,JJ,JJ,49,173.9596570454635
gripped,61,VBD,VB,40,153.719153271533
arrest,61,NN,NN,38,148.8452177028199
sinking,61,NN,NN,44,163.0409135536892
pity,61,NN,NN,52,180.15229484379898
peering,61,VBG,VB,50,176.05253684504817
museum,61,NN,NN,33,135.97692264146872
prevented,61,VBD,VB,47,169.68494952490838
painted,61,VBN,VB,35,141.24683684057524
streams,60,NNS,NN,50,176.05253684504817
projected,60,VBN,VB,49,173.9596570454635
credit,60,NN,NN,34,138.63309890446186
visited,60,VBN,VB,49,173.9596570454635
speedily,60,RB,RB,43,160.76161339486438
varied,60,JJ,JJ,49,173.9596570454635
poured,60,VBD,VB,49,173.9596570454635
foliage,60,NN,NN,46,167.50186864845904
glowing,60,VBG,VB,44,163.0409135536892
sailing,60,VBG,VB,49,173.9596570454635
sandy,60,JJ,JJ,47,169.68494952490838
dollars,60,NNS,NN,32,133.277021653622
crawled,60,VBD,VB,38,148.8452177028199
sunset,60,NN,NN,39,151.30068360472413
salt,60,NN,NN,45,165.2874223655706
army,60,NN,NN,36,143.8193493084015
slender,60,NN,NN,42,158.44875916367096
forehead,60,NN,NN,55,186.09509672330654
thither,60,NN,NN,43,160.76161339486438
cotton,60,NN,NN,35,141.24683684057524
tons,60,NNS,NN,37,146.35178175872932
largely,60,RB,RB,33,135.97692264146872
glorious,60,JJ,JJ,51,178.11656081991381
pine,60,NN,NN,30,127.74048993201507
represented,60,VBN,VB,46,167.50186864845904
handed,60,VBD,VB,45,165.2874223655706
clever,60,JJ,JJ,41,156.10155180436178
sharply,60,RB,RB,55,186.09509672330654
southward,60,NN,NN,41,156.10155180436178
wound,60,NN,NN,45,165.2874223655706
peak,60,NN,NN,35,141.24683684057524
strangers,60,NNS,NN,37,146.35178175872932
intercourse,60,NN,NN,25,113.02626842252408
drifting,60,VBG,VB,39,151.30068360472413
renewed,60,VBN,VB,49,173.9596570454635
color,60,NN,NN,44,163.0409135536892
inexplicable,60,JJ,JJ,46,167.50186864845904
penetrated,60,VBD,VB,52,180.15229484379898
manufacture,60,NN,NN,39,151.30068360472413
mood,59,NN,NN,37,146.35178175872932
fruit,59,NN,NN,42,158.44875916367096
weigh,59,VB,VB,35,141.24683684057524
stillness,59,NN,NN,44,163.0409135536892
removed,59,VBN,VB,52,180.15229484379898
comparison,59,NN,NN,41,156.10155180436178
impulse,59,NN,NN,45,165.2874223655706
touching,59,VBG,VB,52,180.15229484379898
maps,59,NNS,NN,24,109.91866622290875
inevitably,59,RB,RB,47,169.68494952490838
realisation,59,NN,NN,33,135.97692264146872
waving,59,VBG,VB,43,160.76161339486438
stands,59,VBZ,VB,37,146.35178175872932
englishman,59,NNP,NN,31,130.53202910495318
frigate,59,NN,NN,14,75.00572806465317
addressed,59,VBD,VB,53,182.1602830219619
collected,59,VBN,VB,53,182.1602830219619
worn,59,VBN,VB,48,171.83733244581754
interval,59,NN,NN,46,167.50186864845904
grotesque,59,NN,NN,43,160.76161339486438
extraordinarily,59,RB,RB,27,119.07052446182992
admitted,59,VBN,VB,50,176.05253684504817
missed,59,VBN,VB,50,176.05253684504817
discussed,59,VBN,VB,47,169.68494952490838
interests,59,NNS,NN,30,127.74048993201507
woking,59,NNP,NN,19,93.42260885140995
supreme,59,JJ,JJ,46,167.50186864845904
grasp,59,NN,NN,42,158.44875916367096
canoe,59,NN,NN,21,100.22437958183548
failure,59,NN,NN,33,135.97692264146872
feeble,59,JJ,JJ,48,171.83733244581754
frame,59,NN,NN,41,156.10155180436178
hunters,59,NNS,NN,34,138.63309890446186
earlier,59,JJR,JJ,42,158.44875916367096
attacked,59,VBD,VB,50,176.05253684504817
naked,59,JJ,JJ,48,171.83733244581754
perplexed,59,NN,NN,41,156.10155180436178
peered,59,VBD,VB,38,148.8452177028199
swaying,59,VBG,VB,39,151.30068360472413
venture,59,NN,NN,52,180.15229484379898
s,59,NN,NN,21,100.22437958183548
inner,58,JJ,JJ,38,148.8452177028199
prisoners,58,NNS,NN,37,146.35178175872932
blowing,58,VBG,VB,45,165.2874223655706
proposal,58,NN,NN,40,153.719153271533
element,58,NN,NN,38,148.8452177028199
brazilian,58,JJ,JJ,23,106.75093432422952
concern,58,NN,NN,35,141.24683684057524
belong,58,VB,VB,44,163.0409135536892
elevation,58,NN,NN,47,169.68494952490838
boiling,58,VBG,VB,36,143.8193493084015
craft,58,NN,NN,42,158.44875916367096
precautions,58,NNS,NN,49,173.9596570454635
n,58,NNP,NN,25,113.02626842252408
chase,58,NN,NN,40,153.719153271533
y,58,NN,NN,9,53.95483732710038
haze,58,NN,NN,41,156.10155180436178
corners,58,NNS,NN,42,158.44875916367096
constructed,58,VBN,VB,46,167.50186864845904
manifestly,58,RB,RB,24,109.91866622290875
quitted,58,VBD,VB,50,176.05253684504817
thirst,58,NN,NN,38,148.8452177028199
pouring,58,VBG,VB,43,160.76161339486438
furniture,58,NN,NN,36,143.8193493084015
cables,58,NNS,NN,37,146.35178175872932
sounded,58,VBD,VB,49,173.9596570454635
awful,58,JJ,JJ,29,124.90085201489535
exercise,58,NN,NN,37,146.35178175872932
fragment,58,NN,NN,40,153.719153271533
downward,58,JJ,JJ,39,151.30068360472413
surveyed,58,VBD,VB,46,167.50186864845904
nervous,58,JJ,JJ,45,165.2874223655706
toil,57,NN,NN,27,119.07052446182992
obvious,57,JJ,JJ,28,122.01145612930634
leisure,57,NN,NN,39,151.30068360472413
wandered,57,VBD,VB,47,169.68494952490838
sheltered,57,VBN,VB,47,169.68494952490838
lamps,57,NNS,NN,37,146.35178175872932
stepped,57,VBD,VB,50,176.05253684504817
blackness,57,NN,NN,37,146.35178175872932
holiday,57,NN,NN,28,122.01145612930634
hopes,57,NNS,NN,40,153.719153271533
shout,57,NN,NN,44,163.0409135536892
tribes,57,NN,NN,32,133.277021653622
collision,57,NN,NN,32,133.277021653622
mud,57,NN,NN,35,141.24683684057524
nodded,57,VBD,VB,38,148.8452177028199
