term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,stop
fantastic,69,9,3.884588318085855e-05,14.65187876201406,JJ,4,"{'JJ', 'NN', 'NNP', 'RB'}",0
fantastical,1,11,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
fantastically,8,13,4.50387051372273e-06,17.76040321879223,RB,1,{'RB'},0
fantasy,4,7,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
far,1221,3,0.0006874032371569317,10.506555733804827,RB,9,"{'VB', 'NN', 'VBP', 'NNS', 'RB', 'VBN', 'VBZ', 'JJ', 'NNP'}",0
farand,1,6,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
farce,2,5,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
farceur,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fare,17,4,9.570724841660802e-06,16.67294037754189,NN,2,"{'JJ', 'NN'}",0
fared,3,5,1.6889514426460239e-06,19.175440718071073,VBN,2,"{'VB', 'VBN'}",0
fares,1,5,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
farewell,34,8,1.9141449683321604e-05,15.67294037754189,NN,4,"{'VB', 'JJ', 'NN', 'NNP'}",0
farewells,7,9,3.940886699507389e-06,17.953048296734625,NNS,2,"{'NN', 'NNS'}",0
fargo,1,5,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
farious,1,7,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
farja,1,5,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
farm,68,4,3.828289936664321e-05,14.67294037754189,NN,2,"{'NN', 'NNP'}",0
farmed,2,6,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
farmer,15,6,8.444757213230119e-06,16.85351262318371,NN,3,"{'JJ', 'NN', 'NNP'}",0
farmers,7,7,3.940886699507389e-06,17.953048296734625,NNS,3,"{'NN', 'VBN', 'NNS'}",0
farmhouse,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
farmhouses,2,10,1.1259676284306826e-06,19.76040321879223,NNS,1,{'NNS'},0
farming,12,7,6.7558057705840954e-06,17.175440718071073,NN,3,"{'VBG', 'JJ', 'NN'}",0
farms,5,5,2.8149190710767066e-06,18.43847512390487,NNS,2,"{'NN', 'NNS'}",0
farmthe,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
faro,1,4,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
faroe,3,5,1.6889514426460239e-06,19.175440718071073,NNP,1,{'NNP'},0
farrago,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
farragut,20,8,1.1259676284306827e-05,16.43847512390487,NNP,1,{'NNP'},0
farram,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
farrier,1,7,5.629838142153413e-07,20.76040321879223,JJR,1,{'JJR'},0
farringdon,6,10,3.3779028852920477e-06,18.175440718071073,NNP,1,{'NNP'},0
farrows,1,7,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
farther,135,7,7.600281491907108e-05,13.683587621741399,RB,13,"{'WDT', 'JJR', 'NN', 'VB', 'VBD', 'VBP', 'RB', 'VBN', 'PRP', 'VBZ', 'RBR', 'NNP', 'JJ'}",0
farthercould,1,12,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
fartherest,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
farthest,12,8,6.7558057705840954e-06,17.175440718071073,JJS,4,"{'VBP', 'JJS', 'JJ', 'NN'}",0
farthing,6,8,3.3779028852920477e-06,18.175440718071073,NN,2,"{'NN', 'NNP'}",0
farthings,1,9,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
farval,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
farvery,1,7,5.629838142153413e-07,20.76040321879223,RB,1,{'RB'},0
fascia,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fascinate,2,9,1.1259676284306826e-06,19.76040321879223,VB,1,{'VB'},0
fascinated,8,10,4.50387051372273e-06,17.76040321879223,VBN,2,"{'VBN', 'JJ'}",0
fascinates,1,10,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
fascinating,5,11,2.8149190710767066e-06,18.43847512390487,NN,3,"{'VBG', 'JJ', 'NN'}",0
fascination,11,11,6.192821956368755e-06,17.30097160015493,NN,1,{'NN'},0
fashion,124,7,6.980999296270232e-05,13.806206908405354,NN,6,"{'VB', 'NNS', 'NN', 'VBD', 'VBZ', 'JJ'}",0
fashionable,15,11,8.444757213230119e-06,16.85351262318371,JJ,2,"{'JJ', 'NN'}",0
fashionably,1,11,5.629838142153413e-07,20.76040321879223,RB,1,{'RB'},0
fashioned,33,9,1.8578465869106263e-05,15.716009099433776,VBN,6,"{'NN', 'VBD', 'NNS', 'VBN', 'VBP', 'JJ'}",0
fashions,9,8,5.066854327938072e-06,17.59047821734992,NNS,3,"{'NN', 'VBP', 'NNS'}",0
fast,147,4,8.275862068965517e-05,13.560730873955865,RB,7,"{'VB', 'NN', 'RBR', 'RB', 'VBN', 'VBZ', 'JJ'}",0
fasted,2,6,1.1259676284306826e-06,19.76040321879223,VBD,2,"{'NN', 'VBD'}",0
fasten,15,6,8.444757213230119e-06,16.85351262318371,VB,3,"{'VBP', 'VB', 'NNP'}",0
fastened,93,8,5.235749472202674e-05,14.221244407684198,VBN,5,"{'NN', 'VBD', 'RB', 'VBN', 'JJ'}",0
fastener,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fastening,9,9,5.066854327938072e-06,17.59047821734992,VBG,2,"{'VBG', 'NN'}",0
fastenings,7,10,3.940886699507389e-06,17.953048296734625,NNS,2,"{'JJ', 'NNS'}",0
fastens,1,7,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
faster,47,6,2.646023926812104e-05,15.205814367114593,RBR,5,"{'VB', 'NN', 'JJR', 'RB', 'RBR'}",0
fastest,5,7,2.8149190710767066e-06,18.43847512390487,JJS,1,{'JJS'},0
fastidious,4,10,2.251935256861365e-06,18.76040321879223,JJ,1,{'JJ'},0
fastidiously,1,12,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
fastidiousness,1,14,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fasting,2,7,1.1259676284306826e-06,19.76040321879223,VBN,2,"{'VBN', 'NN'}",0
fastness,7,8,3.940886699507389e-06,17.953048296734625,NN,2,"{'JJ', 'NN'}",0
fastnesses,4,10,2.251935256861365e-06,18.76040321879223,NNS,2,"{'NN', 'NNS'}",0
fastnet,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fat,66,3,3.7156931738212525e-05,14.716009099433776,JJ,5,"{'NNS', 'NN', 'VBN', 'JJ', 'NNP'}",0
fata,1,4,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
fatal,49,5,2.7586206896551723e-05,15.145693374677021,JJ,3,"{'NNS', 'JJ', 'NN'}",0
fatalism,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fatalist,3,8,1.6889514426460239e-06,19.175440718071073,NN,2,"{'NN', 'NNP'}",0
fatalistic,3,10,1.6889514426460239e-06,19.175440718071073,JJ,1,{'JJ'},0
fatalists,1,9,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
fatality,5,8,2.8149190710767066e-06,18.43847512390487,NN,2,"{'NN', 'NNP'}",0
fatally,4,7,2.251935256861365e-06,18.76040321879223,RB,2,"{'NN', 'RB'}",0
fatdead,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fate,131,4,7.375087966220971e-05,13.726980217254779,NN,6,"{'CD', 'VB', 'NN', 'VBD', 'RB', 'NNP'}",0
fated,4,5,2.251935256861365e-06,18.76040321879223,VBN,3,"{'VBN', 'VBD', 'JJ'}",0
fates,5,5,2.8149190710767066e-06,18.43847512390487,NNS,2,"{'NN', 'NNS'}",0
father,203,6,0.00011428571428571428,13.095067301607054,NN,9,"{'JJR', 'NNS', 'NN', 'VBD', 'RB', 'VBZ', 'VBP', 'NNP', 'JJ'}",0
fatherand,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fatherland,2,10,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
fatherless,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fathers,29,7,1.6326530612244897e-05,15.902422223664658,NN,3,"{'NNS', 'JJ', 'NN'}",0
fatherunheeded,1,14,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fathom,5,6,2.8149190710767066e-06,18.43847512390487,VB,2,"{'VB', 'NN'}",0
fathomless,3,10,1.6889514426460239e-06,19.175440718071073,NN,2,"{'JJ', 'NN'}",0
fathoms,73,7,4.1097818437719916e-05,14.570578659912213,NNS,5,"{'VB', 'NN', 'NNS', 'VBZ', 'JJ'}",0
fatigue,114,7,6.41801548205489e-05,13.927513204627488,NN,7,"{'VB', 'NNS', 'NN', 'VBD', 'VBZ', 'JJ', 'NNP'}",0
fatigued,24,8,1.3511611541168191e-05,16.175440718071073,VBN,5,"{'VB', 'NN', 'VBD', 'VBN', 'JJ'}",0
fatigues,22,8,1.238564391273751e-05,16.30097160015493,NNS,3,"{'NN', 'VBP', 'NNS'}",0
fatiguing,12,9,6.7558057705840954e-06,17.175440718071073,JJ,4,"{'VBG', 'VB', 'JJ', 'NN'}",0
fatness,1,7,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
fatt,1,4,5.629838142153413e-07,20.76040321879223,VBN,1,{'VBN'},0
fatted,1,6,5.629838142153413e-07,20.76040321879223,VBN,1,{'VBN'},0
fatten,1,6,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
fattened,1,8,5.629838142153413e-07,20.76040321879223,VBD,1,{'VBD'},0
fattening,3,9,1.6889514426460239e-06,19.175440718071073,VBG,2,"{'VBG', 'NN'}",0
fattish,3,7,1.6889514426460239e-06,19.175440718071073,JJ,2,"{'JJ', 'NN'}",0
fatty,4,5,2.251935256861365e-06,18.76040321879223,JJ,1,{'JJ'},0
fatuities,1,9,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
fatuus,1,6,5.629838142153413e-07,20.76040321879223,VBD,1,{'VBD'},0
fatémé,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
faugh,1,5,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fault,37,5,2.083040112596763e-05,15.55094985316328,NN,3,"{'VBP', 'JJ', 'NN'}",0
faultless,4,9,2.251935256861365e-06,18.76040321879223,NN,2,"{'JJ', 'NN'}",0
faults,4,6,2.251935256861365e-06,18.76040321879223,NN,2,"{'NNS', 'NN'}",0
faulty,5,6,2.8149190710767066e-06,18.43847512390487,NN,2,"{'JJ', 'NN'}",0
faun,1,4,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fauna,13,5,7.318789584799437e-06,17.059963500651136,NN,2,"{'NNS', 'NN'}",0
faunathe,1,8,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
favella,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
favor,34,5,1.9141449683321604e-05,15.67294037754189,NN,1,{'NN'},0
favorable,82,9,4.616467276565799e-05,14.402851214174145,JJ,2,"{'JJ', 'NN'}",0
favorably,4,9,2.251935256861365e-06,18.76040321879223,RB,2,"{'JJ', 'RB'}",0
favored,16,7,9.00774102744546e-06,16.76040321879223,VBD,4,"{'VBN', 'JJ', 'NN', 'VBD'}",0
favorite,20,8,1.1259676284306827e-05,16.43847512390487,JJ,2,"{'JJ', 'NN'}",0
favorites,2,9,1.1259676284306826e-06,19.76040321879223,NNS,1,{'NNS'},0
favors,3,6,1.6889514426460239e-06,19.175440718071073,VBZ,3,"{'VBZ', 'NN', 'NNP'}",0
favour,43,6,2.4208304011259678e-05,15.334138464090131,NN,5,"{'VB', 'NNS', 'NN', 'RB', 'VBP'}",0
favourable,30,10,1.6889514426460238e-05,15.853512623183711,JJ,4,"{'VBN', 'JJ', 'NN', 'VBD'}",0
favourably,3,10,1.6889514426460239e-06,19.175440718071073,RB,2,"{'JJ', 'RB'}",0
favoured,17,8,9.570724841660802e-06,16.67294037754189,VBN,3,"{'VBN', 'VBD', 'JJ'}",0
favourite,9,9,5.066854327938072e-06,17.59047821734992,NN,2,"{'JJ', 'NN'}",0
favours,7,7,3.940886699507389e-06,17.953048296734625,NNS,2,"{'NN', 'NNS'}",0
fawn,3,4,1.6889514426460239e-06,19.175440718071073,NN,2,"{'NN', 'NNP'}",0
fawns,1,5,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
faxa,3,4,1.6889514426460239e-06,19.175440718071073,NNP,1,{'NNP'},0
fay,5,3,2.8149190710767066e-06,18.43847512390487,NNP,1,{'NNP'},0
fayette,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fays,1,4,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
fazenda,62,7,3.490499648135116e-05,14.806206908405354,NN,2,"{'JJ', 'NN'}",0
fazender,33,8,1.8578465869106263e-05,15.716009099433776,NN,1,{'NN'},0
fazenders,2,9,1.1259676284306826e-06,19.76040321879223,JJ,2,"{'JJ', 'NNS'}",0
façade,14,6,7.881773399014778e-06,16.953048296734625,NN,2,"{'NN', 'VBD'}",0
façades,1,7,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
fear,329,4,0.00018522167487684729,12.398459445056988,NN,7,"{'VB', 'NN', 'RB', 'IN', 'VBP', 'NNP', 'JJ'}",0
fearan,1,6,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
feared,107,6,6.023926812104152e-05,14.018936232391082,VBD,8,"{'JJR', 'NN', 'VBD', 'MD', 'RB', 'VBN', 'VBP', 'JJ'}",0
fearenside,7,10,3.940886699507389e-06,17.953048296734625,NNP,1,{'NNP'},0
fearensides,4,11,2.251935256861365e-06,18.76040321879223,NNP,1,{'NNP'},0
fearensideyoud,1,14,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fearful,90,7,5.0668543279380714e-05,14.268550122462555,JJ,6,"{'VB', 'NN', 'RB', 'VBP', 'NNP', 'JJ'}",0
fearfully,14,9,7.881773399014778e-06,16.953048296734625,RB,3,"{'VB', 'NN', 'RB'}",0
fearing,22,7,1.238564391273751e-05,16.30097160015493,VBG,3,"{'VBG', 'NNS', 'NN'}",0
fearkept,1,8,5.629838142153413e-07,20.76040321879223,IN,1,{'IN'},0
fearless,11,8,6.192821956368755e-06,17.30097160015493,JJ,2,"{'JJ', 'NN'}",0
fearlessly,6,10,3.3779028852920477e-06,18.175440718071073,RB,1,{'RB'},0
fearlessness,1,12,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fearour,1,7,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
fears,48,5,2.7023223082336382e-05,15.175440718071073,NNS,4,"{'VBZ', 'NN', 'JJ', 'NNS'}",0
feasibility,6,11,3.3779028852920477e-06,18.175440718071073,NN,1,{'NN'},0
feasible,6,8,3.3779028852920477e-06,18.175440718071073,JJ,3,"{'VBP', 'JJ', 'PDT'}",0
feast,14,5,7.881773399014778e-06,16.953048296734625,NN,2,"{'VB', 'NN'}",0
feasted,4,7,2.251935256861365e-06,18.76040321879223,VBD,2,"{'VBN', 'VBD'}",0
feasting,2,8,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
feat,8,4,4.50387051372273e-06,17.76040321879223,NN,1,{'NN'},0
feather,15,7,8.444757213230119e-06,16.85351262318371,NN,2,"{'JJ', 'NN'}",0
feathered,8,9,4.50387051372273e-06,17.76040321879223,JJ,3,"{'VBN', 'JJ', 'VBD'}",0
feathers,26,8,1.4637579169598874e-05,16.059963500651136,NN,4,"{'NNS', 'VB', 'NN', 'JJ'}",0
feathery,2,8,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
feats,6,5,3.3779028852920477e-06,18.175440718071073,NNS,2,"{'NN', 'NNS'}",0
feature,47,7,2.646023926812104e-05,15.205814367114593,NN,2,"{'VBG', 'NN'}",0
featured,2,8,1.1259676284306826e-06,19.76040321879223,NN,2,"{'JJ', 'NN'}",0
featureless,6,11,3.3779028852920477e-06,18.175440718071073,JJ,2,"{'JJ', 'NN'}",0
features,83,8,4.672765657987333e-05,14.385363787445305,NNS,6,"{'VB', 'NN', 'NNS', 'VBD', 'RB', 'JJ'}",0
febrifuge,5,9,2.8149190710767066e-06,18.43847512390487,NN,1,{'NN'},0
febrile,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
february,73,8,4.1097818437719916e-05,14.570578659912213,NNP,1,{'NNP'},0
februarythe,1,11,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fechner,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
feci,1,4,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
feckless,1,8,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
fecula,2,6,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
feculae,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fecunditatis,2,12,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
fecundity,6,9,3.3779028852920477e-06,18.175440718071073,NN,2,"{'JJ', 'NN'}",0
fed,55,3,3.096410978184377e-05,14.97904350526757,VBN,8,"{'VB', 'NN', 'VBD', 'NNS', 'RB', 'VBN', 'VBP', 'JJ'}",0
federal,6,7,3.3779028852920477e-06,18.175440718071073,NNP,2,"{'JJ', 'NNP'}",0
federals,1,8,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
federations,1,11,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
fee,3,3,1.6889514426460239e-06,19.175440718071073,NN,1,{'NN'},0
feeble,59,6,3.3216045038705135e-05,14.877760169430388,JJ,3,"{'NNS', 'JJ', 'NN'}",0
feebleness,2,10,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
feebler,2,7,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
feeblest,2,8,1.1259676284306826e-06,19.76040321879223,JJS,1,{'JJS'},0
feebly,19,6,1.0696692470091485e-05,16.512475705348646,RB,4,"{'VB', 'JJ', 'NN', 'RB'}",0
feed,27,4,1.5200562983814215e-05,16.00551571662876,VB,3,"{'VBP', 'VB', 'NN'}",0
feeder,1,6,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
feeding,28,7,1.5763546798029555e-05,15.953048296734625,NN,2,"{'VBG', 'NN'}",0
feeds,3,5,1.6889514426460239e-06,19.175440718071073,VBZ,2,"{'VBZ', 'NNS'}",0
feel,339,4,0.0001908515130190007,12.355261755655885,VB,6,"{'VB', 'NN', 'RB', 'VBP', 'NNP', 'JJ'}",0
feeler,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
feelers,2,7,1.1259676284306826e-06,19.76040321879223,NN,2,"{'NNS', 'NN'}",0
feelin,2,6,1.1259676284306826e-06,19.76040321879223,VBZ,2,"{'VBZ', 'NNP'}",0
feeling,238,7,0.00013399014778325122,12.865585455484286,NN,6,"{'VB', 'NNS', 'NN', 'VBG', 'VBP', 'JJ'}",0
feelings,66,8,3.7156931738212525e-05,14.716009099433776,NNS,2,"{'NN', 'NNS'}",0
feels,23,5,1.294862772695285e-05,16.23684126273522,NNS,3,"{'VBZ', 'NN', 'NNS'}",0
feenancier,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fees,5,4,2.8149190710767066e-06,18.43847512390487,NNS,2,"{'NN', 'NNS'}",0
feet,1378,4,0.0007757916959887403,10.332043046087938,NNS,8,"{'VB', 'NN', 'NNS', 'VBD', 'VBZ', 'VBP', 'NNP', 'JJ'}",0
feeta,1,5,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
feetand,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
feeti,1,5,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
feetnot,1,7,5.629838142153413e-07,20.76040321879223,VBD,1,{'VBD'},0
feetthey,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
feigned,6,7,3.3779028852920477e-06,18.175440718071073,VBD,2,"{'JJ', 'VBD'}",0
feigning,4,8,2.251935256861365e-06,18.76040321879223,VBG,1,{'VBG'},0
feisel,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
felatah,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
feldspar,2,8,1.1259676284306826e-06,19.76040321879223,NN,2,"{'JJ', 'NN'}",0
feldspars,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
felicitations,3,13,1.6889514426460239e-06,19.175440718071073,NNS,1,{'NNS'},0
felicitous,1,10,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
felicity,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
feline,8,6,4.50387051372273e-06,17.76040321879223,NN,3,"{'VBZ', 'JJ', 'NN'}",0
felix,1,5,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fell,569,4,0.0003203377902885292,11.608118376485647,VBD,10,"{'VB', 'NN', 'VBD', 'NNS', 'RBR', 'RB', 'VBZ', 'VBP', 'NNP', 'JJ'}",0
fella,2,5,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
fellahs,2,7,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
fellatahs,1,9,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
felled,13,6,7.318789584799437e-06,17.059963500651136,VBN,4,"{'VBN', 'NN', 'VBD', 'JJ'}",0
fellers,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
felling,10,7,5.629838142153413e-06,17.43847512390487,VBG,2,"{'VBG', 'NN'}",0
fellout,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fellow,305,6,0.0001717100633356791,12.50773778634198,NN,6,"{'VB', 'NN', 'VBZ', 'VBP', 'NNP', 'JJ'}",0
fellowmen,1,9,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
fellows,100,7,5.629838142153413e-05,14.116547029017505,NNS,7,"{'VB', 'NN', 'NNS', 'VBD', 'VBZ', 'VBP', 'JJ'}",0
fellowsand,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fellowscarcely,1,14,5.629838142153413e-07,20.76040321879223,RB,1,{'RB'},0
fellowsgracious,1,15,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fellowship,13,10,7.318789584799437e-06,17.059963500651136,NN,1,{'NN'},0
fellowships,2,11,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
felon,4,5,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
felspar,4,7,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
felt,743,4,0.0004182969739619986,11.223184818253634,VBD,8,"{'NN', 'VBD', 'RBR', 'RB', 'VBN', 'VBZ', 'VBP', 'JJ'}",0
feltas,1,6,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
felted,1,6,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
felthow,1,7,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
felting,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
feltnipped,1,10,5.629838142153413e-07,20.76040321879223,VBD,1,{'VBD'},0
feltthe,1,7,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
female,24,6,1.3511611541168191e-05,16.175440718071073,JJ,3,"{'VB', 'JJ', 'NN'}",0
females,7,7,3.940886699507389e-06,17.953048296734625,NNS,2,"{'NN', 'NNS'}",0
femalesbegan,1,12,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
feminine,15,8,8.444757213230119e-06,16.85351262318371,JJ,2,"{'JJ', 'NN'}",0
femininity,1,10,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
fence,20,5,1.1259676284306827e-05,16.43847512390487,NN,2,"{'VB', 'NN'}",0
fenced,10,6,5.629838142153413e-06,17.43847512390487,VBN,2,"{'VBN', 'VBD'}",0
fences,8,6,4.50387051372273e-06,17.76040321879223,NNS,2,"{'NN', 'NNS'}",0
fencing,6,7,3.3779028852920477e-06,18.175440718071073,NN,2,"{'VBG', 'NN'}",0
fend,1,4,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
fender,6,6,3.3779028852920477e-06,18.175440718071073,NN,1,{'NN'},0
fending,1,7,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
fenestration,2,12,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
fenestrations,2,13,1.1259676284306826e-06,19.76040321879223,NNS,1,{'NNS'},0
fennel,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fens,3,4,1.6889514426460239e-06,19.175440718071073,NNP,1,{'NNP'},0
ferdinand,18,9,1.0133708655876144e-05,16.59047821734992,NNP,1,{'NNP'},0
ferdinands,4,10,2.251935256861365e-06,18.76040321879223,NNP,1,{'NNP'},0
fergus,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
ferguson,157,8,8.838845883180859e-05,13.465782469900603,NNP,1,{'NNP'},0
fergusonand,2,11,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
fergusonexcelsiorfull,1,21,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fergusonreply,1,13,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
fergusons,19,9,1.0696692470091485e-05,16.512475705348646,NNP,1,{'NNP'},0
feringhea,1,9,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
ferment,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
fermentation,7,12,3.940886699507389e-06,17.953048296734625,NN,3,"{'VBG', 'VB', 'NN'}",0
fermented,6,9,3.3779028852920477e-06,18.175440718071073,JJ,2,"{'VBN', 'JJ'}",0
fermenting,7,10,3.940886699507389e-06,17.953048296734625,JJ,3,"{'VBG', 'JJ', 'NN'}",0
fern,5,4,2.8149190710767066e-06,18.43847512390487,JJ,3,"{'JJ', 'NN', 'NNP'}",0
fernandez,2,9,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
fernay,3,6,1.6889514426460239e-06,19.175440718071073,NNP,1,{'NNP'},0
ferns,18,5,1.0133708655876144e-05,16.59047821734992,NNS,2,"{'NN', 'NNS'}",0
ferocious,43,9,2.4208304011259678e-05,15.334138464090131,JJ,3,"{'VB', 'JJ', 'NN'}",0
ferociously,2,11,1.1259676284306826e-06,19.76040321879223,RB,2,"{'JJR', 'RB'}",0
ferocity,6,8,3.3779028852920477e-06,18.175440718071073,NN,1,{'NN'},0
ferrara,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
ferret,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
ferreted,2,8,1.1259676284306826e-06,19.76040321879223,VBD,1,{'VBD'},0
ferreting,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
ferric,1,6,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
ferries,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
ferriferous,1,11,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
